,chip_id,location,datetime,cloudpath,B02_path,B03_path,B04_path,B08_path,label_path,fold
9869,wzlo,Bor,2020-09-14T08:28:34Z,az://./train_features/wzlo,/data/train_features/wzlo/B02.tif,/data/train_features/wzlo/B03.tif,/data/train_features/wzlo/B04.tif,/data/train_features/wzlo/B08.tif,/data/train_labels/wzlo.tif,3
9870,wzmw,Bor,2020-09-14T08:28:34Z,az://./train_features/wzmw,/data/train_features/wzmw/B02.tif,/data/train_features/wzmw/B03.tif,/data/train_features/wzmw/B04.tif,/data/train_features/wzmw/B08.tif,/data/train_labels/wzmw.tif,3
9871,wznf,Bor,2020-09-14T08:28:34Z,az://./train_features/wznf,/data/train_features/wznf/B02.tif,/data/train_features/wznf/B03.tif,/data/train_features/wznf/B04.tif,/data/train_features/wznf/B08.tif,/data/train_labels/wznf.tif,3
9872,wzop,Bor,2020-09-14T08:28:34Z,az://./train_features/wzop,/data/train_features/wzop/B02.tif,/data/train_features/wzop/B03.tif,/data/train_features/wzop/B04.tif,/data/train_features/wzop/B08.tif,/data/train_labels/wzop.tif,3
9873,wzpl,Bor,2020-09-14T08:28:34Z,az://./train_features/wzpl,/data/train_features/wzpl/B02.tif,/data/train_features/wzpl/B03.tif,/data/train_features/wzpl/B04.tif,/data/train_features/wzpl/B08.tif,/data/train_labels/wzpl.tif,3
9874,wzrx,Bor,2020-09-14T08:28:34Z,az://./train_features/wzrx,/data/train_features/wzrx/B02.tif,/data/train_features/wzrx/B03.tif,/data/train_features/wzrx/B04.tif,/data/train_features/wzrx/B08.tif,/data/train_labels/wzrx.tif,3
9875,wzsm,Bor,2020-09-14T08:28:34Z,az://./train_features/wzsm,/data/train_features/wzsm/B02.tif,/data/train_features/wzsm/B03.tif,/data/train_features/wzsm/B04.tif,/data/train_features/wzsm/B08.tif,/data/train_labels/wzsm.tif,3
9876,wzsx,Bor,2020-09-14T08:28:34Z,az://./train_features/wzsx,/data/train_features/wzsx/B02.tif,/data/train_features/wzsx/B03.tif,/data/train_features/wzsx/B04.tif,/data/train_features/wzsx/B08.tif,/data/train_labels/wzsx.tif,3
9877,wzte,Bor,2020-09-14T08:28:34Z,az://./train_features/wzte,/data/train_features/wzte/B02.tif,/data/train_features/wzte/B03.tif,/data/train_features/wzte/B04.tif,/data/train_features/wzte/B08.tif,/data/train_labels/wzte.tif,3
9878,wzuq,Bor,2020-09-14T08:28:34Z,az://./train_features/wzuq,/data/train_features/wzuq/B02.tif,/data/train_features/wzuq/B03.tif,/data/train_features/wzuq/B04.tif,/data/train_features/wzuq/B08.tif,/data/train_labels/wzuq.tif,3
9879,wzvh,Bor,2020-09-14T08:28:34Z,az://./train_features/wzvh,/data/train_features/wzvh/B02.tif,/data/train_features/wzvh/B03.tif,/data/train_features/wzvh/B04.tif,/data/train_features/wzvh/B08.tif,/data/train_labels/wzvh.tif,3
9880,wzwf,Bor,2020-09-14T08:28:34Z,az://./train_features/wzwf,/data/train_features/wzwf/B02.tif,/data/train_features/wzwf/B03.tif,/data/train_features/wzwf/B04.tif,/data/train_features/wzwf/B08.tif,/data/train_labels/wzwf.tif,3
9881,wzyj,Bor,2020-09-14T08:28:34Z,az://./train_features/wzyj,/data/train_features/wzyj/B02.tif,/data/train_features/wzyj/B03.tif,/data/train_features/wzyj/B04.tif,/data/train_features/wzyj/B08.tif,/data/train_labels/wzyj.tif,3
9882,wzzg,Bor,2020-09-14T08:28:34Z,az://./train_features/wzzg,/data/train_features/wzzg/B02.tif,/data/train_features/wzzg/B03.tif,/data/train_features/wzzg/B04.tif,/data/train_features/wzzg/B08.tif,/data/train_labels/wzzg.tif,3
9883,wzzr,Bor,2020-09-14T08:28:34Z,az://./train_features/wzzr,/data/train_features/wzzr/B02.tif,/data/train_features/wzzr/B03.tif,/data/train_features/wzzr/B04.tif,/data/train_features/wzzr/B08.tif,/data/train_labels/wzzr.tif,3
9884,xabb,Bor,2020-09-14T08:28:34Z,az://./train_features/xabb,/data/train_features/xabb/B02.tif,/data/train_features/xabb/B03.tif,/data/train_features/xabb/B04.tif,/data/train_features/xabb/B08.tif,/data/train_labels/xabb.tif,3
9885,xabf,Bor,2020-09-14T08:28:34Z,az://./train_features/xabf,/data/train_features/xabf/B02.tif,/data/train_features/xabf/B03.tif,/data/train_features/xabf/B04.tif,/data/train_features/xabf/B08.tif,/data/train_labels/xabf.tif,3
9886,xabl,Bor,2020-09-14T08:28:34Z,az://./train_features/xabl,/data/train_features/xabl/B02.tif,/data/train_features/xabl/B03.tif,/data/train_features/xabl/B04.tif,/data/train_features/xabl/B08.tif,/data/train_labels/xabl.tif,3
9887,xabw,Bor,2020-09-14T08:28:34Z,az://./train_features/xabw,/data/train_features/xabw/B02.tif,/data/train_features/xabw/B03.tif,/data/train_features/xabw/B04.tif,/data/train_features/xabw/B08.tif,/data/train_labels/xabw.tif,3
9888,xacn,Bor,2020-09-14T08:28:34Z,az://./train_features/xacn,/data/train_features/xacn/B02.tif,/data/train_features/xacn/B03.tif,/data/train_features/xacn/B04.tif,/data/train_features/xacn/B08.tif,/data/train_labels/xacn.tif,3
9889,xada,Bor,2020-09-14T08:28:34Z,az://./train_features/xada,/data/train_features/xada/B02.tif,/data/train_features/xada/B03.tif,/data/train_features/xada/B04.tif,/data/train_features/xada/B08.tif,/data/train_labels/xada.tif,3
9890,xadd,Bor,2020-09-14T08:28:34Z,az://./train_features/xadd,/data/train_features/xadd/B02.tif,/data/train_features/xadd/B03.tif,/data/train_features/xadd/B04.tif,/data/train_features/xadd/B08.tif,/data/train_labels/xadd.tif,3
9891,xadl,Bor,2020-09-14T08:28:34Z,az://./train_features/xadl,/data/train_features/xadl/B02.tif,/data/train_features/xadl/B03.tif,/data/train_features/xadl/B04.tif,/data/train_features/xadl/B08.tif,/data/train_labels/xadl.tif,3
9892,xadu,Bor,2020-09-14T08:28:34Z,az://./train_features/xadu,/data/train_features/xadu/B02.tif,/data/train_features/xadu/B03.tif,/data/train_features/xadu/B04.tif,/data/train_features/xadu/B08.tif,/data/train_labels/xadu.tif,3
9893,xaef,Bor,2020-09-14T08:28:34Z,az://./train_features/xaef,/data/train_features/xaef/B02.tif,/data/train_features/xaef/B03.tif,/data/train_features/xaef/B04.tif,/data/train_features/xaef/B08.tif,/data/train_labels/xaef.tif,3
9894,xaeg,Bor,2020-09-14T08:28:34Z,az://./train_features/xaeg,/data/train_features/xaeg/B02.tif,/data/train_features/xaeg/B03.tif,/data/train_features/xaeg/B04.tif,/data/train_features/xaeg/B08.tif,/data/train_labels/xaeg.tif,3
9895,xaep,Bor,2020-09-14T08:28:34Z,az://./train_features/xaep,/data/train_features/xaep/B02.tif,/data/train_features/xaep/B03.tif,/data/train_features/xaep/B04.tif,/data/train_features/xaep/B08.tif,/data/train_labels/xaep.tif,3
9896,xagp,Bor,2020-09-14T08:28:34Z,az://./train_features/xagp,/data/train_features/xagp/B02.tif,/data/train_features/xagp/B03.tif,/data/train_features/xagp/B04.tif,/data/train_features/xagp/B08.tif,/data/train_labels/xagp.tif,3
9897,xags,Bor,2020-09-14T08:28:34Z,az://./train_features/xags,/data/train_features/xags/B02.tif,/data/train_features/xags/B03.tif,/data/train_features/xags/B04.tif,/data/train_features/xags/B08.tif,/data/train_labels/xags.tif,3
9898,xahz,Bor,2020-09-14T08:28:34Z,az://./train_features/xahz,/data/train_features/xahz/B02.tif,/data/train_features/xahz/B03.tif,/data/train_features/xahz/B04.tif,/data/train_features/xahz/B08.tif,/data/train_labels/xahz.tif,3
9899,xaic,Bor,2020-09-14T08:28:34Z,az://./train_features/xaic,/data/train_features/xaic/B02.tif,/data/train_features/xaic/B03.tif,/data/train_features/xaic/B04.tif,/data/train_features/xaic/B08.tif,/data/train_labels/xaic.tif,3
9900,xajd,Bor,2020-09-14T08:28:34Z,az://./train_features/xajd,/data/train_features/xajd/B02.tif,/data/train_features/xajd/B03.tif,/data/train_features/xajd/B04.tif,/data/train_features/xajd/B08.tif,/data/train_labels/xajd.tif,3
9901,xajg,Bor,2020-09-14T08:28:34Z,az://./train_features/xajg,/data/train_features/xajg/B02.tif,/data/train_features/xajg/B03.tif,/data/train_features/xajg/B04.tif,/data/train_features/xajg/B08.tif,/data/train_labels/xajg.tif,3
9902,xajh,Bor,2020-09-14T08:28:34Z,az://./train_features/xajh,/data/train_features/xajh/B02.tif,/data/train_features/xajh/B03.tif,/data/train_features/xajh/B04.tif,/data/train_features/xajh/B08.tif,/data/train_labels/xajh.tif,3
9903,xaji,Bor,2020-09-14T08:28:34Z,az://./train_features/xaji,/data/train_features/xaji/B02.tif,/data/train_features/xaji/B03.tif,/data/train_features/xaji/B04.tif,/data/train_features/xaji/B08.tif,/data/train_labels/xaji.tif,3
9904,xajj,Bor,2020-09-14T08:28:34Z,az://./train_features/xajj,/data/train_features/xajj/B02.tif,/data/train_features/xajj/B03.tif,/data/train_features/xajj/B04.tif,/data/train_features/xajj/B08.tif,/data/train_labels/xajj.tif,3
9905,xajr,Bor,2020-09-14T08:28:34Z,az://./train_features/xajr,/data/train_features/xajr/B02.tif,/data/train_features/xajr/B03.tif,/data/train_features/xajr/B04.tif,/data/train_features/xajr/B08.tif,/data/train_labels/xajr.tif,3
9906,xaju,Bor,2020-09-14T08:28:34Z,az://./train_features/xaju,/data/train_features/xaju/B02.tif,/data/train_features/xaju/B03.tif,/data/train_features/xaju/B04.tif,/data/train_features/xaju/B08.tif,/data/train_labels/xaju.tif,3
9907,xakp,Bor,2020-09-14T08:28:34Z,az://./train_features/xakp,/data/train_features/xakp/B02.tif,/data/train_features/xakp/B03.tif,/data/train_features/xakp/B04.tif,/data/train_features/xakp/B08.tif,/data/train_labels/xakp.tif,3
9908,xalf,Bor,2020-09-14T08:28:34Z,az://./train_features/xalf,/data/train_features/xalf/B02.tif,/data/train_features/xalf/B03.tif,/data/train_features/xalf/B04.tif,/data/train_features/xalf/B08.tif,/data/train_labels/xalf.tif,3
9909,xamq,Bor,2020-09-14T08:28:34Z,az://./train_features/xamq,/data/train_features/xamq/B02.tif,/data/train_features/xamq/B03.tif,/data/train_features/xamq/B04.tif,/data/train_features/xamq/B08.tif,/data/train_labels/xamq.tif,3
9910,xanm,Bor,2020-09-14T08:28:34Z,az://./train_features/xanm,/data/train_features/xanm/B02.tif,/data/train_features/xanm/B03.tif,/data/train_features/xanm/B04.tif,/data/train_features/xanm/B08.tif,/data/train_labels/xanm.tif,3
9911,xanr,Bor,2020-09-14T08:28:34Z,az://./train_features/xanr,/data/train_features/xanr/B02.tif,/data/train_features/xanr/B03.tif,/data/train_features/xanr/B04.tif,/data/train_features/xanr/B08.tif,/data/train_labels/xanr.tif,3
9912,xaok,Bor,2020-09-14T08:28:34Z,az://./train_features/xaok,/data/train_features/xaok/B02.tif,/data/train_features/xaok/B03.tif,/data/train_features/xaok/B04.tif,/data/train_features/xaok/B08.tif,/data/train_labels/xaok.tif,3
9913,xapa,Bor,2020-09-14T08:28:34Z,az://./train_features/xapa,/data/train_features/xapa/B02.tif,/data/train_features/xapa/B03.tif,/data/train_features/xapa/B04.tif,/data/train_features/xapa/B08.tif,/data/train_labels/xapa.tif,3
9914,xapl,Bor,2020-09-14T08:28:34Z,az://./train_features/xapl,/data/train_features/xapl/B02.tif,/data/train_features/xapl/B03.tif,/data/train_features/xapl/B04.tif,/data/train_features/xapl/B08.tif,/data/pseudo_labels/xapl.tif,3
9915,xaqk,Bor,2020-09-14T08:28:34Z,az://./train_features/xaqk,/data/train_features/xaqk/B02.tif,/data/train_features/xaqk/B03.tif,/data/train_features/xaqk/B04.tif,/data/train_features/xaqk/B08.tif,/data/train_labels/xaqk.tif,3
9916,xarj,Bor,2020-09-14T08:28:34Z,az://./train_features/xarj,/data/train_features/xarj/B02.tif,/data/train_features/xarj/B03.tif,/data/train_features/xarj/B04.tif,/data/train_features/xarj/B08.tif,/data/pseudo_labels/xarj.tif,3
9917,xatc,Bor,2020-09-14T08:28:34Z,az://./train_features/xatc,/data/train_features/xatc/B02.tif,/data/train_features/xatc/B03.tif,/data/train_features/xatc/B04.tif,/data/train_features/xatc/B08.tif,/data/train_labels/xatc.tif,3
9918,xatn,Bor,2020-09-14T08:28:34Z,az://./train_features/xatn,/data/train_features/xatn/B02.tif,/data/train_features/xatn/B03.tif,/data/train_features/xatn/B04.tif,/data/train_features/xatn/B08.tif,/data/train_labels/xatn.tif,3
9919,xato,Bor,2020-09-14T08:28:34Z,az://./train_features/xato,/data/train_features/xato/B02.tif,/data/train_features/xato/B03.tif,/data/train_features/xato/B04.tif,/data/train_features/xato/B08.tif,/data/train_labels/xato.tif,3
9920,xatp,Bor,2020-09-14T08:28:34Z,az://./train_features/xatp,/data/train_features/xatp/B02.tif,/data/train_features/xatp/B03.tif,/data/train_features/xatp/B04.tif,/data/train_features/xatp/B08.tif,/data/train_labels/xatp.tif,3
9921,xauc,Bor,2020-09-14T08:28:34Z,az://./train_features/xauc,/data/train_features/xauc/B02.tif,/data/train_features/xauc/B03.tif,/data/train_features/xauc/B04.tif,/data/train_features/xauc/B08.tif,/data/train_labels/xauc.tif,3
9922,xauv,Bor,2020-09-14T08:28:34Z,az://./train_features/xauv,/data/train_features/xauv/B02.tif,/data/train_features/xauv/B03.tif,/data/train_features/xauv/B04.tif,/data/train_features/xauv/B08.tif,/data/train_labels/xauv.tif,3
9923,xawb,Bor,2020-09-14T08:28:34Z,az://./train_features/xawb,/data/train_features/xawb/B02.tif,/data/train_features/xawb/B03.tif,/data/train_features/xawb/B04.tif,/data/train_features/xawb/B08.tif,/data/train_labels/xawb.tif,3
9924,xawf,Bor,2020-09-14T08:28:34Z,az://./train_features/xawf,/data/train_features/xawf/B02.tif,/data/train_features/xawf/B03.tif,/data/train_features/xawf/B04.tif,/data/train_features/xawf/B08.tif,/data/train_labels/xawf.tif,3
9925,xawi,Bor,2020-09-14T08:28:34Z,az://./train_features/xawi,/data/train_features/xawi/B02.tif,/data/train_features/xawi/B03.tif,/data/train_features/xawi/B04.tif,/data/train_features/xawi/B08.tif,/data/train_labels/xawi.tif,3
9926,xawu,Bor,2020-09-14T08:28:34Z,az://./train_features/xawu,/data/train_features/xawu/B02.tif,/data/train_features/xawu/B03.tif,/data/train_features/xawu/B04.tif,/data/train_features/xawu/B08.tif,/data/train_labels/xawu.tif,3
9927,xaxt,Bor,2020-09-14T08:28:34Z,az://./train_features/xaxt,/data/train_features/xaxt/B02.tif,/data/train_features/xaxt/B03.tif,/data/train_features/xaxt/B04.tif,/data/train_features/xaxt/B08.tif,/data/train_labels/xaxt.tif,3
9928,xayc,Bor,2020-09-14T08:28:34Z,az://./train_features/xayc,/data/train_features/xayc/B02.tif,/data/train_features/xayc/B03.tif,/data/train_features/xayc/B04.tif,/data/train_features/xayc/B08.tif,/data/train_labels/xayc.tif,3
9929,xayq,Bor,2020-09-14T08:28:34Z,az://./train_features/xayq,/data/train_features/xayq/B02.tif,/data/train_features/xayq/B03.tif,/data/train_features/xayq/B04.tif,/data/train_features/xayq/B08.tif,/data/train_labels/xayq.tif,3
9930,xayx,Bor,2020-09-14T08:28:34Z,az://./train_features/xayx,/data/train_features/xayx/B02.tif,/data/train_features/xayx/B03.tif,/data/train_features/xayx/B04.tif,/data/train_features/xayx/B08.tif,/data/train_labels/xayx.tif,3
9931,xazk,Bor,2020-09-14T08:28:34Z,az://./train_features/xazk,/data/train_features/xazk/B02.tif,/data/train_features/xazk/B03.tif,/data/train_features/xazk/B04.tif,/data/train_features/xazk/B08.tif,/data/train_labels/xazk.tif,3
9932,xazr,Bor,2020-09-14T08:28:34Z,az://./train_features/xazr,/data/train_features/xazr/B02.tif,/data/train_features/xazr/B03.tif,/data/train_features/xazr/B04.tif,/data/train_features/xazr/B08.tif,/data/train_labels/xazr.tif,3
9933,xazs,Bor,2020-09-14T08:28:34Z,az://./train_features/xazs,/data/train_features/xazs/B02.tif,/data/train_features/xazs/B03.tif,/data/train_features/xazs/B04.tif,/data/train_features/xazs/B08.tif,/data/train_labels/xazs.tif,3
9934,xbab,Bor,2020-09-14T08:28:34Z,az://./train_features/xbab,/data/train_features/xbab/B02.tif,/data/train_features/xbab/B03.tif,/data/train_features/xbab/B04.tif,/data/train_features/xbab/B08.tif,/data/train_labels/xbab.tif,3
9935,xbag,Bor,2020-09-14T08:28:34Z,az://./train_features/xbag,/data/train_features/xbag/B02.tif,/data/train_features/xbag/B03.tif,/data/train_features/xbag/B04.tif,/data/train_features/xbag/B08.tif,/data/train_labels/xbag.tif,3
9936,xbai,Bor,2020-09-14T08:28:34Z,az://./train_features/xbai,/data/train_features/xbai/B02.tif,/data/train_features/xbai/B03.tif,/data/train_features/xbai/B04.tif,/data/train_features/xbai/B08.tif,/data/pseudo_labels/xbai.tif,3
9937,xbar,Bor,2020-09-14T08:28:34Z,az://./train_features/xbar,/data/train_features/xbar/B02.tif,/data/train_features/xbar/B03.tif,/data/train_features/xbar/B04.tif,/data/train_features/xbar/B08.tif,/data/train_labels/xbar.tif,3
9938,xbat,Bor,2020-09-14T08:28:34Z,az://./train_features/xbat,/data/train_features/xbat/B02.tif,/data/train_features/xbat/B03.tif,/data/train_features/xbat/B04.tif,/data/train_features/xbat/B08.tif,/data/train_labels/xbat.tif,3
9939,xbay,Bor,2020-09-14T08:28:34Z,az://./train_features/xbay,/data/train_features/xbay/B02.tif,/data/train_features/xbay/B03.tif,/data/train_features/xbay/B04.tif,/data/train_features/xbay/B08.tif,/data/train_labels/xbay.tif,3
9940,xbby,Bor,2020-09-14T08:28:34Z,az://./train_features/xbby,/data/train_features/xbby/B02.tif,/data/train_features/xbby/B03.tif,/data/train_features/xbby/B04.tif,/data/train_features/xbby/B08.tif,/data/train_labels/xbby.tif,3
9941,xbce,Bor,2020-09-14T08:28:34Z,az://./train_features/xbce,/data/train_features/xbce/B02.tif,/data/train_features/xbce/B03.tif,/data/train_features/xbce/B04.tif,/data/train_features/xbce/B08.tif,/data/train_labels/xbce.tif,3
9942,xbdc,Bor,2020-09-14T08:28:34Z,az://./train_features/xbdc,/data/train_features/xbdc/B02.tif,/data/train_features/xbdc/B03.tif,/data/train_features/xbdc/B04.tif,/data/train_features/xbdc/B08.tif,/data/train_labels/xbdc.tif,3
9943,xbdg,Bor,2020-09-14T08:28:34Z,az://./train_features/xbdg,/data/train_features/xbdg/B02.tif,/data/train_features/xbdg/B03.tif,/data/train_features/xbdg/B04.tif,/data/train_features/xbdg/B08.tif,/data/train_labels/xbdg.tif,3
9944,xbdj,Bor,2020-09-14T08:28:34Z,az://./train_features/xbdj,/data/train_features/xbdj/B02.tif,/data/train_features/xbdj/B03.tif,/data/train_features/xbdj/B04.tif,/data/train_features/xbdj/B08.tif,/data/train_labels/xbdj.tif,3
9945,xbdl,Bor,2020-09-14T08:28:34Z,az://./train_features/xbdl,/data/train_features/xbdl/B02.tif,/data/train_features/xbdl/B03.tif,/data/train_features/xbdl/B04.tif,/data/train_features/xbdl/B08.tif,/data/train_labels/xbdl.tif,3
9946,xbdn,Bor,2020-09-14T08:28:34Z,az://./train_features/xbdn,/data/train_features/xbdn/B02.tif,/data/train_features/xbdn/B03.tif,/data/train_features/xbdn/B04.tif,/data/train_features/xbdn/B08.tif,/data/train_labels/xbdn.tif,3
9947,xbea,Bor,2020-09-14T08:28:34Z,az://./train_features/xbea,/data/train_features/xbea/B02.tif,/data/train_features/xbea/B03.tif,/data/train_features/xbea/B04.tif,/data/train_features/xbea/B08.tif,/data/train_labels/xbea.tif,3
9948,xbeh,Bor,2020-09-14T08:28:34Z,az://./train_features/xbeh,/data/train_features/xbeh/B02.tif,/data/train_features/xbeh/B03.tif,/data/train_features/xbeh/B04.tif,/data/train_features/xbeh/B08.tif,/data/train_labels/xbeh.tif,3
9949,xbeu,Bor,2020-09-14T08:28:34Z,az://./train_features/xbeu,/data/train_features/xbeu/B02.tif,/data/train_features/xbeu/B03.tif,/data/train_features/xbeu/B04.tif,/data/train_features/xbeu/B08.tif,/data/train_labels/xbeu.tif,3
9950,xbhn,Bor,2020-09-14T08:28:34Z,az://./train_features/xbhn,/data/train_features/xbhn/B02.tif,/data/train_features/xbhn/B03.tif,/data/train_features/xbhn/B04.tif,/data/train_features/xbhn/B08.tif,/data/train_labels/xbhn.tif,3
9951,xbiu,Bor,2020-09-14T08:28:34Z,az://./train_features/xbiu,/data/train_features/xbiu/B02.tif,/data/train_features/xbiu/B03.tif,/data/train_features/xbiu/B04.tif,/data/train_features/xbiu/B08.tif,/data/train_labels/xbiu.tif,3
9952,xbiw,Bor,2020-09-14T08:28:34Z,az://./train_features/xbiw,/data/train_features/xbiw/B02.tif,/data/train_features/xbiw/B03.tif,/data/train_features/xbiw/B04.tif,/data/train_features/xbiw/B08.tif,/data/train_labels/xbiw.tif,3
9953,xblt,Bor,2020-09-14T08:28:34Z,az://./train_features/xblt,/data/train_features/xblt/B02.tif,/data/train_features/xblt/B03.tif,/data/train_features/xblt/B04.tif,/data/train_features/xblt/B08.tif,/data/train_labels/xblt.tif,3
9954,xbol,Bor,2020-09-14T08:28:34Z,az://./train_features/xbol,/data/train_features/xbol/B02.tif,/data/train_features/xbol/B03.tif,/data/train_features/xbol/B04.tif,/data/train_features/xbol/B08.tif,/data/train_labels/xbol.tif,3
9955,xboo,Bor,2020-09-14T08:28:34Z,az://./train_features/xboo,/data/train_features/xboo/B02.tif,/data/train_features/xboo/B03.tif,/data/train_features/xboo/B04.tif,/data/train_features/xboo/B08.tif,/data/train_labels/xboo.tif,3
9956,xbpd,Bor,2020-09-14T08:28:34Z,az://./train_features/xbpd,/data/train_features/xbpd/B02.tif,/data/train_features/xbpd/B03.tif,/data/train_features/xbpd/B04.tif,/data/train_features/xbpd/B08.tif,/data/train_labels/xbpd.tif,3
9957,xbpl,Bor,2020-09-14T08:28:34Z,az://./train_features/xbpl,/data/train_features/xbpl/B02.tif,/data/train_features/xbpl/B03.tif,/data/train_features/xbpl/B04.tif,/data/train_features/xbpl/B08.tif,/data/pseudo_labels/xbpl.tif,3
9958,xbqg,Bor,2020-09-14T08:28:34Z,az://./train_features/xbqg,/data/train_features/xbqg/B02.tif,/data/train_features/xbqg/B03.tif,/data/train_features/xbqg/B04.tif,/data/train_features/xbqg/B08.tif,/data/train_labels/xbqg.tif,3
9959,xbrk,Bor,2020-09-14T08:28:34Z,az://./train_features/xbrk,/data/train_features/xbrk/B02.tif,/data/train_features/xbrk/B03.tif,/data/train_features/xbrk/B04.tif,/data/train_features/xbrk/B08.tif,/data/train_labels/xbrk.tif,3
9960,xbrp,Bor,2020-09-14T08:28:34Z,az://./train_features/xbrp,/data/train_features/xbrp/B02.tif,/data/train_features/xbrp/B03.tif,/data/train_features/xbrp/B04.tif,/data/train_features/xbrp/B08.tif,/data/train_labels/xbrp.tif,3
9961,xbta,Bor,2020-09-14T08:28:34Z,az://./train_features/xbta,/data/train_features/xbta/B02.tif,/data/train_features/xbta/B03.tif,/data/train_features/xbta/B04.tif,/data/train_features/xbta/B08.tif,/data/train_labels/xbta.tif,3
9962,xbto,Bor,2020-09-14T08:28:34Z,az://./train_features/xbto,/data/train_features/xbto/B02.tif,/data/train_features/xbto/B03.tif,/data/train_features/xbto/B04.tif,/data/train_features/xbto/B08.tif,/data/train_labels/xbto.tif,3
9963,xbtv,Bor,2020-09-14T08:28:34Z,az://./train_features/xbtv,/data/train_features/xbtv/B02.tif,/data/train_features/xbtv/B03.tif,/data/train_features/xbtv/B04.tif,/data/train_features/xbtv/B08.tif,/data/train_labels/xbtv.tif,3
9964,xbul,Bor,2020-09-14T08:28:34Z,az://./train_features/xbul,/data/train_features/xbul/B02.tif,/data/train_features/xbul/B03.tif,/data/train_features/xbul/B04.tif,/data/train_features/xbul/B08.tif,/data/train_labels/xbul.tif,3
9965,xbvt,Bor,2020-09-14T08:28:34Z,az://./train_features/xbvt,/data/train_features/xbvt/B02.tif,/data/train_features/xbvt/B03.tif,/data/train_features/xbvt/B04.tif,/data/train_features/xbvt/B08.tif,/data/train_labels/xbvt.tif,3
9966,xbwf,Bor,2020-09-14T08:28:34Z,az://./train_features/xbwf,/data/train_features/xbwf/B02.tif,/data/train_features/xbwf/B03.tif,/data/train_features/xbwf/B04.tif,/data/train_features/xbwf/B08.tif,/data/train_labels/xbwf.tif,3
9967,xbxd,Bor,2020-09-14T08:28:34Z,az://./train_features/xbxd,/data/train_features/xbxd/B02.tif,/data/train_features/xbxd/B03.tif,/data/train_features/xbxd/B04.tif,/data/train_features/xbxd/B08.tif,/data/train_labels/xbxd.tif,3
9968,xbxe,Bor,2020-09-14T08:28:34Z,az://./train_features/xbxe,/data/train_features/xbxe/B02.tif,/data/train_features/xbxe/B03.tif,/data/train_features/xbxe/B04.tif,/data/train_features/xbxe/B08.tif,/data/train_labels/xbxe.tif,3
9969,xbxm,Bor,2020-09-14T08:28:34Z,az://./train_features/xbxm,/data/train_features/xbxm/B02.tif,/data/train_features/xbxm/B03.tif,/data/train_features/xbxm/B04.tif,/data/train_features/xbxm/B08.tif,/data/train_labels/xbxm.tif,3
9970,xbzn,Bor,2020-09-14T08:28:34Z,az://./train_features/xbzn,/data/train_features/xbzn/B02.tif,/data/train_features/xbzn/B03.tif,/data/train_features/xbzn/B04.tif,/data/train_features/xbzn/B08.tif,/data/train_labels/xbzn.tif,3
9971,xbzr,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xbzr,/data/train_features/xbzr/B02.tif,/data/train_features/xbzr/B03.tif,/data/train_features/xbzr/B04.tif,/data/train_features/xbzr/B08.tif,/data/train_labels/xbzr.tif,5
9972,xbzv,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xbzv,/data/train_features/xbzv/B02.tif,/data/train_features/xbzv/B03.tif,/data/train_features/xbzv/B04.tif,/data/train_features/xbzv/B08.tif,/data/pseudo_labels/xbzv.tif,5
9973,xcas,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcas,/data/train_features/xcas/B02.tif,/data/train_features/xcas/B03.tif,/data/train_features/xcas/B04.tif,/data/train_features/xcas/B08.tif,/data/train_labels/xcas.tif,5
9974,xcbb,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcbb,/data/train_features/xcbb/B02.tif,/data/train_features/xcbb/B03.tif,/data/train_features/xcbb/B04.tif,/data/train_features/xcbb/B08.tif,/data/train_labels/xcbb.tif,5
9975,xcbm,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcbm,/data/train_features/xcbm/B02.tif,/data/train_features/xcbm/B03.tif,/data/train_features/xcbm/B04.tif,/data/train_features/xcbm/B08.tif,/data/train_labels/xcbm.tif,5
9976,xcco,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcco,/data/train_features/xcco/B02.tif,/data/train_features/xcco/B03.tif,/data/train_features/xcco/B04.tif,/data/train_features/xcco/B08.tif,/data/train_labels/xcco.tif,5
9977,xccq,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xccq,/data/train_features/xccq/B02.tif,/data/train_features/xccq/B03.tif,/data/train_features/xccq/B04.tif,/data/train_features/xccq/B08.tif,/data/train_labels/xccq.tif,5
9978,xcdb,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcdb,/data/train_features/xcdb/B02.tif,/data/train_features/xcdb/B03.tif,/data/train_features/xcdb/B04.tif,/data/train_features/xcdb/B08.tif,/data/train_labels/xcdb.tif,5
9979,xcff,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcff,/data/train_features/xcff/B02.tif,/data/train_features/xcff/B03.tif,/data/train_features/xcff/B04.tif,/data/train_features/xcff/B08.tif,/data/train_labels/xcff.tif,5
